ʔəsxʷayid čəd,I didn't give it (to someone).,
ʔəsxʷayic tiʔiɬ,He doesn't want me to take it.,
ʔəsxʷayic tiʔiɬ,He doesn't want me to have it.,
ʔəsxʷayic ʔə kʷi gʷədsčulʼalc ʔə kʷi xʷəltəbalc,He doesn't want me to lend the rifle.,
ʔuxʷayitubuɬəxʷ,He doesn't want us to take it.,
xʷiʔ. tuxʷayid čəd,No. I didn't want him to take it.,
ʔəsxʷakʼʷil,He is tired.,
ʔəsxʷakʼʷiləxʷ čəd,I'm tired.,
dayʔəxʷ čəd ʔəsxʷakʼʷil,I'm very tired.,
p̕utəxʷ čəd ʔəsxʷakʼʷil,I'm very tired.,
ʔəsxʷakʼʷil čəd,I'm a little tired (I'm not quite myself).,
ʔəsxʷakʼʷil čəd ʔə ti dsʔibəš,I'm tired of walking.,
ʔəsxʷakʼʷilbidəxʷ čəd,"I'm tired of it (from my own lack of energy, enthusiasm, etc.)",
ʔəsxʷakʼʷisəxʷ čəd,I'm tired of it (because it is dull or fatiguing).,
xʷakʼʷisəbəxʷ čəd ʔə tiʔiɬ siʔab,That gentleman is tired of me.,
ʔəsxʷakʼʷisbitubuɬəd čəd,I'm tired of you folks.,
ʔəsxʷakʼʷisbitəbəxʷ čəd ʔə tiʔəʔ ƛ'ədsudᶻəlax̌ad,"They are tired of me, my visits.",
x̌ʷiʔ gʷəsučals yəx̌i huy xʷəxʷaʔxʷəʔ.,"They can't chase him because he is so light(footed, swift).",
ʔiɬxʷəʔaʔxʷəʔ tiʔəʔ qʼilʼbid dxʷʔal tiʔiɬ qʼilʼbid,This canoe is lighter than that canoe.,
ʔəsxʷəbabac ʔə tiʔəʔ qʷɬayʔ,He jumps and throws himself over logs.,
gʷəl ʔəbilʼ ʔugəlkʼgʷas xʷiʔəxʷ gʷəsxʷəcs.,And if they get twisted it won't be removable (they won't be able to get it off).,
haʔɬəxʷ ʔəsxʷcaxʷ.,He is very clean now.,
ləxʷəcəd tiʔiɬ cədiɬ.,He pulled it out.,
xʷəcəd čəxʷ ʔal tə ʔa.,Take your clothes off there.,
"ʔəsxʷəctxʷ čəxʷ tiʔiɬ adbitaʔs, tiʔiɬ adsəsx̌əqšad, tiʔiɬ adƛ'əwc̕lax̌ad, tiʔiɬ adstab.","Take off your leggings, your leg wraps, your arm-garters, your things.",
dxʷʔal kʷi gʷəsxʷəctid ʔə tiʔiɬ dəxʷʔaʔs ʔal tudiʔ šəq,for the purpose of taking her from where she was up high,
ƛ'alʼ uʔxʷ bəasdxʷxʷcab.,Again it is still empty.,
sxʷəlkʼʷ,"drunk, intoxicated",
ʔəsxʷəlkʼʷ,is drunk,
ləxʷəlkʼʷ,is getting drunk,
ləsxʷəlkʼʷ,is going along drunk,
ʔuxʷəlkʼʷəd čəd ʔə sqəlikʷ tsə dbədaʔ,I wrapped my daughter in a blanket.,
ʔuxʷixʷəlʼkʼʷawis čəd,I was playing goofy to sort of entertain.,
dxʷxʷəɬəb č'ƛ'aʔ,"agate, a rock you can almost see through",
ƛ'ub čələp ʔuʔux̌ʷtxʷ lil xʷəɬub xʷiʔ kʷədšəd.,You folks should take it far away even though (it is something we do not understand).,
xʷəɬub ɬukʼʷikʼʷid.,However many there might be.,
xʷəɬubəxʷ ʔəshiiɬ.,Ultimately she was happy.,
ʔuxʷəƛ' tə ddᶻədis,I broke my tooth.,
ʔuǰiqʼid ɬuxʷiʔəs ləxʷ̌əƛ' ʔə kʷi qiʔqiyəʔ,Soak it so it will not break easily.,
xʷəƛ'ədaxʷ tiʔəʔ qa sc̕ədᶻx̌.,He broke off a lot of nettles.,
xʷəƛ'yid ʔə ti sc̕ədᶻx̌ čxʷa c̕ədᶻx̌abacəd.,Break off nettles to use on her and you nettle her body.,
ɬudxʷxʷƛ'alšəd čəd,I'm going to make a ladder.,
huy xʷƛ'alšədəxʷ,So she prepares the cedar.,
ʔəsxʷət'xʷət'ič tiʔəʔ t'aɬšaad,dried salmon stacked and tied in bundles,
xʷi xʷi xʷi,traditional ending to a spirit power song,
ʔəxʷcutəb čəd xʷiʔ,I think not.,
xʷiʔ gʷəl ləxʷiʔ,None and still none.,
xʷiʔ kʷi gʷat,No one.,
xʷiʔ gʷəgʷat,No one.,
xʷiʔ kʷi adswiliqʼʷ,Don't ask.,
xʷiʔ ləqʼilʼbid,It is not a canoe.,
xʷiʔ ləʔəsʔəx̌id čəda gʷəstagʷtagʷəxʷ,Almost and I would have starved; I just about starved.,
xʷiʔ lətib sƛ'əp,It is not too deep.,
xʷiʔ lədidti dxʷdaʔəb,He is a shaman not to be taken lightly.,
xʷiʔ lətib hikʷ tiʔəʔ st'̌əqxʷ,A beaver is not very big.,
xʷiʔ kʷədaʔ kʷi gʷəsq̌ələbs,Maybe it won't rain.,
xʷiʔ xʷuʔələʔ gʷədsʔux̌ʷdubut,It is doubtful that I can go.,
xʷiʔ kʷi gʷadsukʼawdxʷ,Don't bump it.,
xʷiʔ kʷi gʷədəxʷhaʔɬs,It is not good for anything.,
xʷiʔ kʷi gʷəstabs kʷi dəxʷhaʔɬs,Nothing given was good for anything.,
xʷiʔ kʷi gʷədəxʷšulagʷildubut ʔə tiʔiɬ č'ƛ'aʔ,Rock will not be able to get himself into the cramped space.,
xʷiʔ kʷi gʷəshədʔiwʼdubuts,He won't be able to get himself inside.,
xʷiʔ kʷi gʷəsbəkʼʷdxʷs,He couldn't manage (to eat) it all.,
bətrimtrim tiʔəʔ ǰəsəds dxʷʔal kʷi gʷəsxʷiʔs kʷi gʷəsəsiʔsx̌ʷicuts ʔal ti səgʷəciss sx̌ʷədiʔ ʔi p̕iʔp̕uayʼ liɬʔilgʷiɬ.,He trimmed his legs so that they wouldn't make (even) a little swishing sound as he waded in the shallows after bullhead and little flounder along the shore.,
ɬuhuyil sqʼaxʷ dxʷʔal gʷəsxʷiʔs gʷəsšədᶻaldubuts ʔə kʷi haʔkʷ.,It will become ice so that he will not get out for a long time.,
ʔusax̌adəxʷ tiʔəʔ ǰəsəds dxʷʔal sxʷiʔs kʷi gʷəsəsix̌ʷicuts ʔal kʷi sət'ičibs ʔal kʷi ʔilgʷiɬ ʔə kʷi x̌ʷəlč.,He scraped his legs so he wouldn't make noise while wading at the edge of the sea.,
xʷiʔəxʷ kʷi gʷəsxʷəs,There was no grease^fat.,
xʷiʔtxʷ ləbakʷɬ,Don't let him get hurt!,
ie xʷiʔtubš ɬi ləxʷit'il,Don't you folks cause me to fall!,
xʷiʔtxʷ gʷəl ʔəstagʷəxʷ ti adbədaʔ.,Do not let your son (go) hungry.,
xʷiʔtubəxʷ ʔə pastəd. xʷiʔtxʷəxʷ kʷi tubəkʼʷ tusʔəɬəd,The white people have caused it to be no more. There is no more Indian food left.,
bəkʼʷ ʔuxʷiʔil,It's all gone.,
xʷiƛ'iləxʷ tiʔiɬ bəkʼʷ gʷ̌əstaləb,There is no sand at all.,
gʷəl xʷiʔil tiʔiɬ səsqʼəyʼqʼəyuʔus.,Then the crippledness left.,
ʔəsxʷəɬ talə čəɬ,We are out of money.,
ʔəsxʷəɬ čəɬ talə,We are out of money.,
ʔəsxʷəɬ ǰəsəd.,He was without legs.,
ʔuxʷəɬil talə čəɬ,Our money is gone.,
ləsxʷəɬil bad,He had become without a father.,
xʷiʔəɬdalb čəd,"I am dieting, fasting.",
ɬučəɬ əwʼə čəd sxʷiʔap.,I guess I'm to make a fish trap.,
x̌ʷulʼəxʷ ɬudəxʷʔaʔtxʷs əlgʷəʔ kʷədiʔ sxʷiʔaps əlgʷəʔ kʷi ʔal ɬuqʼʷaqʼʷəd gʷəl diɬ ɬudəxʷʔaʔtxʷs.,That is where they will have their traps where they will make a hole and that is where they will have it.,
ƛ'uxʷiʔxʷiʔ ʔə kʷədiʔ bəkʼʷ stab sqʼʷəlaɬəd.,They would gather all kinds of berries.,
ɬuxʷiʔxʷiʔəxʷ ʔə kʷi stab.,He would fish for what(ever he could get).,
ləxʷiʔxʷiʔbid čəd tə sqʼʷalš,I want to hunt waterfowl.,
ƛ'əcəxʷuxʷiʔxʷiʔbid kʷi č'aʔuʔ,I use it to catch smelt.,
səxʷiʔxʷiʔs,their hunting tackle,
xʷiʔxʷiʔadads,"their canoe for hunting, their special hunting canoe",
tiʔiɬ sda cisxʷiʔxʷit'il gʷəl tulʼʔal kʷi dᶻixʷ ʔaciɬtalbixʷ tuhuy ʔal tiʔəʔ swatixʷtəd.,That name cisxʷíʔxʷit'il is from the first people who were made on this earth.,
ləxʷic̕ic̕ab ti ləʔux̌ʷ,He is staggering as he goes along.,
dayʔəxʷ čəd ʔəsxʷiduɬ,I feel very melancholy.,
ʔuxʷikʷitubuɬ,He rubbed us (down).,
ʔuxʷikʷicut tiʔiɬ sqʷəbayʔ ʔal tiʔiɬ šəgʷɬ,The dog is rubbing himself against the door.,
xʷikʷicut,rub self to toughen body,
ʔuxʷisicut tə sqʷəbayʔ,The dog shook himself off.,
ʔuxʷit'il tə biac dxʷʔal tə hud,The meat fell into the fire.,
dxʷʔal tə hud tə sxʷit'il ʔə tə biac,Into the fire fell the meat.,
xʷit'iləxʷ tə ɬukʷəɬ,sun setting,
ʔuxʷitild čəd,I knocked it down (to the ground).,
tusaqʼʷtxʷ dxʷšəq gʷəl xʷit'ild dxʷʔal tiʔiɬ č'ƛ'aʔ,(A crow) flew up high and dropped (a clam) to the rock.,
xʷiʔ ʔu kʷi gʷadsxʷit'ilc dxʷgʷəd.,Could you not lower me down?,
kʷsi tuxʷit'ilcut tulʼšəq.,She brought herself down from above.,
ʔuxʷit'iltəb čəd,They lowered me.,
ʔuxʷit'ildxʷ čəd,I happened to drop it.,
ʔuxʷit'ildub ʔə tiʔiɬ tə biac dxʷʔal tə hud,He accidentally dropped the meat into the fire.,
cutəbəxʷ čəd gʷəxʷt'agʷiləd,I was told to come down (at once)!,
ɬut'əbš čəda ɬuxʷit'ilagʷil,I'll braid (fibers into a ladder) and I'll let myself down.,
ʔuxʷit'ilič čəd ʔə tə xʷlabəli,The bottle fell on me.,
bədiɬ əwʼə sixʷ xʷuʔələ,So it must be that one again.,
xʷuʔələʔ lədxʷčadəxʷ kʷi səʔux̌ʷ ʔə tiʔəʔ dukʷibəɬ.,No one knew where Changer was going.,
xʷuʔələʔ tutab ʔə kʷi sčəbid.,Perhaps he was dealing with the bark.,
tux̌ʷ xʷiʔ uʔxʷ ləxʷuʔələʔ diɬ səshuys.,"But not yet, I guess, is it made (quite right).",
xʷuʔələʔ ʔəsʔəx̌id kʷi sgʷəšəbads.,For how long perhaps will he disappear?,
xʷuʔələʔ ʔəsčaləxʷ kʷi x̌əčbidləp tiʔəʔ ʔaciɬtalbixʷ gʷəʔabaqadəxʷ ɬi.,I wonder how you folks (would) think about it if you folks were to return these people.,
təɬ xʷuʔələʔ tiʔəʔ sucutcuts.,Maybe what he says is true.,
bədiɬ əwʼə sixʷ xʷuʔələʔ.,"So, it must be that one again.",
bəƛ'ub ʔas xʷuʔələʔ.,"It's all right that way, I guess.",
ʔuqʼʷuʔap xʷuʔələʔ.,Maybe it was qʼʷuʔap (a very black diver).,
stab əwʼə ƛ'uadstalx̌ədxʷ ti syalt. ƛ'əcxʷukʷil ʔə tiɬ sqʼʷəlaɬəd.,What do you use a cedar root basket for? I use it for berry picking.,
ʔuxʷuyubtubš čəxʷ,You sold me.,
tuxʷuyubtubəxʷ tiʔiɬ ʔalʔal,That house is sold.,
ʔəxʷsxʷuyubtubəb,They want to sell it.,
ʔuxʷuyubtxʷyid čəd ci dʔibac,I sold it for my granddaughter.,
ʔuxʷuyubid čəd,I sold it to him.,
ʔəsxʷuyubic čəxʷ,You sold it to me.,
xʷuyubic ʔə kʷi cəlac sʔax̌ʷuʔ,Sell me five clams.,
xʷuyubitəb čəd,He sold it to me.,
ƛ'ub čəɬ ʔu ƛ'a xʷuyubalʔtxʷ,Shall we go to the store?,
qaha tiʔəʔ dəč'aʔidup sʔax̌ʷuʔ. xʷiʔ ləhəlaʔb hikʷ. təqʷ ti č'awəyʔs gʷəqʼʷəld čəxʷ bəkʼʷ ʔəsčal gʷəl gʷəhaʔɬ.,This variety of clam is plentiful. They are not very big. It has a tight shell; you can cook it every way and it is good.,
x̌aʔx̌aʔ dxʷdaʔəb,a great shaman,
x̌aʔx̌aʔ sqəlalitut,great power,
x̌aʔx̌aʔ sɬadəyʔ,good woman,
x̌aʔx̌aʔ šušukʷəli,Jesus,
x̌aʔx̌aʔ kʷi ɬuadsbəqʼəd kʷədiʔ ɬuadsuʔabyitəb ɬuaskʷədayačiʔdəxʷ ʔə kʷədiʔ diɬ,It is against our custom for you to eat what you'll be given to pass around to guests.,
x̌aʔx̌aʔ,forbidden to look,
gʷəl tiʔəʔ x̌aʔx̌aʔ.,And it is mighty.,
tux̌əx̌aʔx̌aʔtub čəd,I was forbidden.,
ʔaləxʷ tiʔəʔ cədiɬ č'ač'as stubš ʔal tiʔəʔ sx̌aʔx̌aʔx̌aʔs.,This young man was at his in-laws'.,
x̌aʔx̌aʔx̌aʔ tiʔiɬ dʔibibac ʔal bəbuʔs.,Mighty are my four grandchildren.,
ɬux̌ax̌ax̌aʔəd čəxʷ,You will caution her.,
ʔəsx̌aʔx̌aʔtib čəd,I'm in a hurry.,
stabəxʷ kʷi ƛ'uadəxʷəsx̌aʔx̌aʔtib,What are you in a hurry about?,
ʔəsx̌aʔx̌aʔtib dxʷʔal kʷi gʷədshuyalc ʔə ti dʔalʔal,(I'm) in a hurry to finish my house.,
ʔəsx̌aʔx̌aʔtib dxʷʔal kʷi gʷəsɬaʔs,He is in a hurry to get there.,
ʔəsx̌aʔx̌aʔtib čəd dxʷʔal kʷi gʷədshuyalc ʔə ti dsuyayus,I'm in a hurry to finish my work.,
ʔəsx̌aʔx̌aʔtib čəd dxʷʔal kʷi gʷədshuyalc ʔə ti dsup̕ayəq ʔə ti ƛ'əlayʔ,I'm in a hurry to finish making the shovel-nose canoe.,
stabəxʷ kʷi ɬudsx̌ac̕ič,What are you going to use for cover?,
diɬəxʷ ƛ'ədəxʷəsx̌ac̕x̌ac̕ičs,that is what they would use for covering,
x̌ac̕iǰəd tə tibu,Cover the table.,
x̌ac̕iǰəb ʔə tə sqʷəlikʷ,Cover yourself with the blanket.,
dxʷx̌ac̕usəb,Cover your face.,
ʔəsx̌ac̕usəb,have face covered,
ʔəsʔəx̌id kʷi sƛ'̌əp ʔə tiʔiɬ x̌ačuʔ ʔal tiʔaʔ,How deep is the lake here?,
ʔux̌ʷəxʷ tiʔəʔ cədiɬ x̌ačx̌ačuʔs əlgʷəʔ,Then there were all of their lakes.,
ƛ'ələx̌ahəb tsiʔiɬ həbuʔ.,Pigeon had been crying.,
ʔalc̕ux̌aab čəd,I'm crying.,
xʷiʔ kʷi adsx̌aab,Don't cry.,
gʷəl ʔal kʷi ƛ'usʔaʔs ƛ'usušəƛ'ap tiʔəʔ sp̕ic̕ikʷ gʷəl ƛ'uʔut'ilib ʔə tiʔəʔ sx̌ahəbs.,"And as s^p̕ic̕ikʷ burned down timbers, he sang of his sorrow.",
ʔux̌ahəbid hawʼəʔ tilʼ tiʔəʔ bads,He's crying because his father is out of sight.,
ləsx̌ahəbidəxʷ tiʔəʔ dəxʷhədʔiwʼs,He didn't want to part from where he had gone in.,
ʔux̌aabicutəxʷ čəd,I'm crying.,
ləcux̌aabicutəxʷ čəd,I'm crying.,
ʔəxʷx̌aabəb čəd,I feel like crying.,
ƛ'ux̌ahəbiʔɬəxʷ tsiʔəʔ waqʼwaqʼ.,Frog would (let) the baby cry.,
ƛ'ux̌ahəbiʔɬəxʷ.,The baby would cry.,
x̌alʼx̌altəb ʔə tiʔəʔ tuasqʷacdxʷ,He was punished by those whom he doubted.,
ʔəsx̌al tə dsdaʔ,My name is written.,
ʔukʷədxʷ ti sx̌al,He received my letter.,
ʔalc̕utulud čəd tə sx̌al,I'm reading the letter.,
x̌alad čəxʷ tə adsdaʔ,Write your name.,
x̌alad kʷi adsdaʔ,Write your name.,
x̌alš tə adsdaʔ,"Write it, your name.",
ɬux̌alš čəd kʷi dsdaʔ,I'll write my name.,
ʔux̌alš čəd,I wrote it down.,
hay x̌alədxʷ kʷi adsdaʔ,Write your name.,
ʔux̌aldubš,They have my name (and they are using it against me).,
ʔux̌altub ʔə tiʔiɬ sx̌al,He was asked to write the letter for someone.,
ʔux̌alacut čəd,I'm having my picture taken.,
ie ɬuʔux̌ʷ čəɬ dxʷʔal ti č'aʔahalʔtxʷ čəɬa ɬulabəd kʷi sx̌alacut ʔuč'aʔa,We will go to the playhouse and we will see what picture is playing.,
ʔux̌alacuttub čəɬ,We had our picture taken.,
ʔux̌alacuttubicid čəd,I took your picture.,
ʔux̌alyic ʔə tə sx̌al yəx̌i čəd ʔukʼʷasačiʔ,Write the letter for me because I burned my hand.,
ɬux̌alyicid čəd,I'll drop you a line.,
ʔux̌alšic tə dbad ʔə tə sx̌al,My father wrote me a letter.,
ʔux̌alalikʷ čəd dxʷʔal hədli,I wrote to Henry.,
ʔalc̕ux̌alalikʷ,He's writing a letter.,
tukʼʷasačiʔ čəd gʷəl ʔux̌alalikʷyic ci dskʼʷuy dxʷʔal dqəsi,I burned my hand so my mother wrote to my uncle for me.,
ʔəxʷx̌alus tiʔiɬ x̌aʔx̌alus.,A raccoon has a marked face.,
ʔəxʷx̌aluss,his marked up face,
dxʷx̌alusəb,mark (up) one's own face,
ʔəsx̌alʼx̌alus tə dəxʷəsʔəƛ' ʔə tiʔəʔ sdaʔ ʔə tiʔəʔ x̌aʔx̌alus. ƛ'uc̕agʷad tiʔiɬ sʔəɬəd dᶻixʷbid ʔə ti sʔəɬəds.,The lined face is where the name of raccoon comes from. It washes its food before it eats.,
ʔux̌alwičtəb čəd,They wrote on my back.,
ʔəsx̌alʼx̌al,(Steelhead) has colors.,
liɬx̌aləƛ'iqadis,in the clearing,
x̌allaʔəxʷ tiʔəʔ dsyəcəb.,I have run out of news.,
xʷiʔ gʷəsx̌allaʔ ʔə tiʔəʔ ʔaciɬtalbixʷ ʔə kʷi sʔəɬəd,The Indians were never hard up for food.,
yəx̌i tux̌allaʔ kʷi ʔaciɬtalbixʷ ʔal kʷi dᶻixʷ tushuys tiʔəʔ swatixʷtəd.,because people were scarce when the world was first made,
"ʔux̌allaʔiləxʷ kʷi baqʷuʔ ʔal kʷi sbadil, xʷiʔ gʷəsqʷats ʔal tiʔəʔ pədt'əs.","The snow is scarce at the mountain, it didn't snow this winter.",
həlaʔb čəxʷ dəsx̌aƛ',I really want you.,
sx̌aƛ's kʷi suʔ̌əɬəds əlgʷəʔ,They like to eat.,
dəsx̌aƛ' kʷi dsʔ̌əɬəd,I want to eat.,
ƛ'udsx̌aƛ' tiʔiɬ kupi,I like coffee.,
dəsx̌aƛ' kʷi biac,I like meat.,
dəsx̌aƛ' kʷi dšudubicid,I want to see you.,
"stab kʷi adsx̌aƛ', kiaʔ.","What do you want, Grandmother?",
"ləgʷx̌, ləgʷx̌ kʷi dsx̌aƛ'.","Ribs, ribs are what I want.",
čad kʷi gʷadsx̌aƛ'txʷ kʷi gʷadsgʷədil,Where do you want to sit?,
ʔux̌aƛ'txʷ čəd,I want it.,
ʔəsx̌aƛ'txʷ čəxʷ ʔu kʷi kupi,Do you want some coffee?,
x̌aƛ'txʷ čəd kʷi dsqʷuʔqʷaʔ ʔə kʷi lab,I want a drink of whisky.,
x̌aƛ'txʷ čəd kʷi gʷədstəlawil,I want to run.,
x̌aƛ'txʷ čəd kʷi gʷəadstəlawil,I want you to run.,
x̌aƛ'txʷ čəd gʷədsšuɬ,I want to see.,
x̌aƛ'txʷ čəd gʷədsʔux̌ʷ,I want to go.,
ʔux̌aƛ'ildxʷ čəd,I got to liking him; I sure like him.,
x̌aƛ'ildxʷ tiʔiɬ ləliʔ sɬəɬadəyʔ,He wants different women.,
tux̌aƛ'ildub ʔə tiʔiɬ dxʷdaʔəb stubš ʔal tudiʔ lil,A shaman from far away wants her.,
ʔacəc tiʔiɬ tux̌aƛ'ildəgʷəl,There was a couple who fell in love.,
gʷəl tiʔəʔ sɬadəyʔ ʔə tiʔiɬ stubš. gʷəl cickʼʷ tuasx̌aƛ'ildəgʷ̌əl,And this woman and that man. They really were in love.,
x̌aƛ' syayus,hard work,
x̌aƛ'il,argument that ends in a fight,
ʔux̌aƛ'il,"argue, talk rough, fight verbally",
ʔuʔux̌ʷtubəxʷ kʼʷəɬ dxʷʔal kʷədiʔ ʔux̌aƛ'il,It's said he's been sent to the war (WW1).,
x̌aƛ'x̌aƛ'isəxʷ tiʔəʔ kʼʷidid.,They fought a few.,
x̌awʼs tiʔəʔ sɬukʷalb ləwəliʔ.,A new moon is beginning to appear.,
ʔux̌ayəb,laughed,
ʔalc̕ux̌ayəb čəd,I'm laughing.,
ləx̌ayəb čəd,I'm laughing as I come along.,
ʔəsx̌ayəb,laughing,
ʔux̌ayəbdubš,He made me laugh.,
x̌ayəbtubš,smiled at me,
x̌ayəbtub,smiles at him,
ʔəxʷx̌ayəbus tiʔəʔ ʔəsx̌ayəbtub,Smile as if I were smiling.,
x̌ayəbic,laughed at me (mocking),
ʔux̌ayəbic,laughed at me,
ʔux̌ʷ tiʔəʔ ləx̌əx̌ayabcut.,This (fellow) went laughing.,
ʔəxʷsx̌ayəbəb čəd,I feel like laughing.,
ʔəxʷx̌ayəbus čəd,I'm smiling.,
ʔudxʷx̌ayəbusbic tsiʔəʔ,She smiled at me.,
ʔudxʷx̌ayəbusbid čəd,I smiled at her.,
x̌ax̌ayəbcut,They laughed to themselves (about it).,
ʔux̌ax̌ax̌ayəbcut.,They laughed to themselves (about it).,
ʔəscqʷuɬ x̌c̕adiʔ ʔə ti ʔalʔal,It's up on end in the corner of the house.,
x̌əb ʔu tiʔiɬ w̌əqʼəb,Is the box heavy?,
x̌əb tiʔiɬ w̌əqʼəb,That box is heavy.,
ʔiɬx̌əb tiʔiɬ w̌əqʼəb ʔal tudiʔ tulʼʔal tiʔəʔ w̌əqʼəb ʔal tiʔaʔ,That box over there is heavier than this box right here.,
hikʷ čəɬ ʔux̌̌əc,We were greatly frightened.,
ʔəsx̌əc čəd,I'm afraid.,
ʔəsx̌əc čəd gʷəʔux̌ʷəd,I'm afraid to go.,
tuasx̌əc čəd gʷəʔəƛ'əd yəx̌i ʔuq̌əlb,I was afraid to come because it rained.,
ʔəsx̌əc čəd ʔə tiʔiɬ sqʷəbayʔ,I'm afraid of that dog.,
xʷiʔəxʷ x̌ʷulʼab ʔə ti tusx̌əcs.,It is not as it was when she was afraid.,
ʔux̌əcdxʷ čəd tiʔiɬ stubš,I scared that man.,
ʔulaÁdubut čəd ʔal ti šxʷlalʼbusəd čəda ʔux̌əcdubut.,I saw myself in the mirror and scared myself.,
ʔəsx̌əcbicid čəd,I'm afraid of you.,
ʔəsx̌əcbic čəxʷ,You're afraid of me.,
ʔəsx̌əcbid čəd tə sqʷəbayʔ,I'm afraid of the dog.,
ʔəsx̌əcbid tiʔiɬ sqʷəbayʔ,Someone is afraid of that dog.,
ʔəsx̌əcbid čəd tiiɬ sqʷəbayʔ tux̌əƛ'c.,I'm afraid of that dog (because) it bit me.,
ʔəsx̌əcbitəb ʔə tiʔiɬ stubš tə sqʷəbayʔ,The man is afraid of the dog.,
ʔəsx̌iʔx̌əcəbid čəd,I'm a little afraid of it.,
ʔux̌əcəd,pull it out,
x̌əcəd tə st'uʔqʷ,plucking feathers,
ʔəsx̌əc čəd gʷəx̌̌əcədəd,I'm afraid to pull it out.,
"huyud tiʔəʔ sqʼaʔšəd, tiʔəʔ bitaʔs, tiʔəʔ ƛ'udaʔatəb ti dəgʷdəgʷalap x̌əcabiʔ.","She made moccasins, breechclouts, these (things) called leggings (gloss unknown).",
ʔuhigʷiləxʷ tiʔiɬ x̌̌əčs,He's got his courage now.,
ʔəsƛ'ubis tiʔiɬ x̌̌əčs,He thinks he's all right.,
xʷiʔ ləx̌ʷulʼ diɬ kʷi adsɬadayʔ kʷi adsx̌̌əč,Don't think only about your woman.,
ʔəsʔidigʷat kʷi adsx̌əč,What do you think of it?,
haʔɬ kʷi adx̌əč,keep your spirits up,
diʔɬ kʷi suƛ'alʼ ʔə kʷi x̌əč ʔə tiʔəʔ p̕əč'əb.,"Suddenly, Bobcat had an idea.",
x̌ʷulʼ ʔal x̌əčs kʷədiʔ sdukʷtxʷs.,Only in her mind she was angry with him.,
"ʔabilʼəxʷ gʷəʔux̌ʷ tiʔəʔ adx̌əč, adəxʷcəɬdalb dxʷčad. ʔaʔ šac̕əxʷ tiʔəʔ x̌əč ʔə tiʔəʔ shəliʔs.","If your mind, what you breathe by, goes somewhere. That ends the mind of the soul.",
qʼiqʼxʷuʔ tiʔəʔ x̌əč gʷəl gʷəʔəx̌idtub gʷəl gʷasx̌icil.,"In one with a short mind, the least thing causes anger.",
haac x̌əč gʷəl gʷəɬ siʔab,Leaders have long x̌əč.,
ʔux̌əčəd čəd,I'm counting.,
ʔalc̕ux̌əčəd tə spaʔpaʔc,He's counting the bears.,
x̌əčəd kʼʷidid kʷi diʔaʔ,Count how many people are here.,
čad kʷi tusx̌əčtəbs ʔə tsi skʷuys kʷi gʷəsgʷədils.,Where did his mother tell him to sit?,
ʔux̌əčtəb čəd.,I was counseled.,
saʔ tiʔiɬ x̌əčbids tiʔiɬ ʔiišəds tiʔəʔ č'ač'as.,"Dark (lit., bad) were this youngster's thoughts toward his people.",
xʷuʔələʔ ʔəsčaləxʷ kʷi x̌əčbidləp tiʔəʔ ʔaciɬtalbixʷ gʷəʔabaqadəxʷ ɬi.,I wonder how you folks (would) think about it if you folks were to return these people.,
